,week,twitter_per_hour,pos_rate,neg_rate,ratio_pos_neg,favorite_rate,current_rank,date_period,Song_ID,Song_IDN,past_rank_1,past_rank_2,past_rank_3,past_rank_4,next_rank
0,14.0,0.00595238095238,1.0,0.0,20.0,0.0,50.0,2016-04-03 ~ 2016-04-09,When We Were Young%ADELE,138,34.0,28.0,23.0,18.0,58.0
1,16.0,0.552198055036,1.0,0.0,6.0,0.0,58.0,2016-04-17 ~ 2016-04-23,When We Were Young%ADELE,138,58.0,50.0,34.0,28.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,49.0,2016-04-10 ~ 2016-04-16,White Iverson%POST MALONE,139,45.0,49.0,46.0,44.0,49.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,49.0,2016-04-10 ~ 2016-04-16,White Iverson%POST MALONE,139,45.0,49.0,46.0,44.0,49.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,45.0,2016-04-03 ~ 2016-04-09,White Iverson%POST MALONE,139,49.0,46.0,44.0,42.0,49.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,58.0,2016-04-03 ~ 2016-04-09,Wild Things%ALESSIA CARA,140,66.0,69.0,80.0,91.0,60.0
0,14.0,0.00595238095238,1.0,0.0,3.0,0.0,58.0,2016-04-03 ~ 2016-04-09,Wild Things%ALESSIA CARA,140,66.0,69.0,80.0,91.0,60.0
1,16.0,0.00595238095238,1.0,0.0,2.0,1.0,60.0,2016-04-17 ~ 2016-04-23,Wild Things%ALESSIA CARA,140,60.0,58.0,66.0,69.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Wildest Dreams%TAYLOR SWIFT,141,101.0,101.0,101.0,46.0,101.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-03 ~ 2016-04-09,Wildest Dreams%TAYLOR SWIFT,141,101.0,101.0,101.0,46.0,101.0
0,16.0,0.00595238095238,0.0,0.0,1.0,0.0,101.0,2016-04-17 ~ 2016-04-23,Wildest Dreams%TAYLOR SWIFT,141,101.0,101.0,101.0,101.0,0.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,12.0,2016-04-03 ~ 2016-04-09,Work From Home%FIFTH HARMONY ,143,13.0,16.0,12.0,101.0,10.0
0,14.0,0.00595238095238,0.0689655172414,0.0,3.0,0.48275862069,12.0,2016-04-03 ~ 2016-04-09,Work From Home%FIFTH HARMONY ,143,13.0,16.0,12.0,101.0,10.0
1,16.0,0.693750985442,0.0,0.0,1.0,0.727272727273,10.0,2016-04-17 ~ 2016-04-23,Work From Home%FIFTH HARMONY ,143,10.0,12.0,13.0,16.0,0.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,1.0,2016-04-10 ~ 2016-04-16,Work%RIHANNA ,144,1.0,1.0,1.0,1.0,1.0
0,15.0,0.00595238095238,0.0,0.0,1.0,0.0,1.0,2016-04-10 ~ 2016-04-16,Work%RIHANNA ,144,1.0,1.0,1.0,1.0,1.0
0,14.0,0.00595238095238,0.588401390096,0.0406168549088,14.414893617,2.03887923545,1.0,2016-04-03 ~ 2016-04-09,Work%RIHANNA ,144,1.0,1.0,1.0,1.0,1.0
0,14.0,0.00595238095238,0.0,0.0,1.0,0.0,36.0,2016-04-03 ~ 2016-04-09,Youth%TROYE SIVAN,146,23.0,58.0,58.0,67.0,34.0
0,14.0,0.00595238095238,0.651428571429,0.0,115.0,0.571428571429,36.0,2016-04-03 ~ 2016-04-09,Youth%TROYE SIVAN,146,23.0,58.0,58.0,67.0,34.0
1,16.0,137.142006254,0.0114006514658,0.0169381107492,0.679245283019,11.8553745928,34.0,2016-04-17 ~ 2016-04-23,Youth%TROYE SIVAN,146,34.0,36.0,23.0,58.0,0.0
